Matricula|ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo
18016288|21135|4|35668|89865|682|OPTMAT
13008198|21135|4|35668|89865|682|OPTMAT
14001250|21135|4|35668|89865|682|OPTMAT
14001550|21135|4|35668|89865|682|OPTMAT
12003303|21135|4|35668|89865|682|OPTMAT
17016287|21135|4|35669|180635|682|OPTMAT
17016287|21135|4|35669|131553|682|OPTMAT
17016270|21135|4|35669|180635|682|OPTMAT
17016270|21135|4|35669|131553|682|OPTMAT
18016254|21135|4|35669|180635|682|OPTMAT
18016254|21135|4|35669|131553|682|OPTMAT
16016266|21135|4|35669|180635|682|OPTMAT
16016266|21135|4|35669|131553|682|OPTMAT
16016297|21135|4|35669|180635|682|OPTMAT
16016297|21135|4|35669|131553|682|OPTMAT
14003509|21135|4|35669|180635|682|OPTMAT
14003509|21135|4|35669|131553|682|OPTMAT
13116306|21135|4|35669|180635|682|OPTMAT
13116306|21135|4|35669|131553|682|OPTMAT
17016378|21135|4|35669|180635|682|OPTMAT
17016378|21135|4|35669|131553|682|OPTMAT
15000736|21135|4|35669|180635|682|OPTMAT
15000736|21135|4|35669|131553|682|OPTMAT
15216414|21135|4|35669|180635|682|OPTMAT
15216414|21135|4|35669|131553|682|OPTMAT
17016324|21135|4|35669|180635|682|OPTMAT
17016324|21135|4|35669|131553|682|OPTMAT
13003227|21135|4|35669|180635|682|OPTMAT
13003227|21135|4|35669|131553|682|OPTMAT
16016329|21135|4|35669|180635|682|OPTMAT
16016329|21135|4|35669|131553|682|OPTMAT
17016297|21135|4|35669|180635|682|OPTMAT
17016297|21135|4|35669|131553|682|OPTMAT
15003709|21135|4|35669|180635|682|OPTMAT
15003709|21135|4|35669|131553|682|OPTMAT
13000724|21135|4|35669|180635|682|OPTMAT
13000724|21135|4|35669|131553|682|OPTMAT
15003193|21135|4|35669|180635|682|OPTMAT
15003193|21135|4|35669|131553|682|OPTMAT
08200362|21135|4|35669|180635|682|OPTMAT
08200362|21135|4|35669|131553|682|OPTMAT
17016380|21135|4|35669|180635|682|OPTMAT
17016380|21135|4|35669|131553|682|OPTMAT
15003183|21135|4|35669|180635|682|OPTMAT
15003183|21135|4|35669|131553|682|OPTMAT
16016310|21135|4|35669|180635|682|OPTMAT
16016310|21135|4|35669|131553|682|OPTMAT
17016280|21135|4|35669|180635|682|OPTMAT
17016280|21135|4|35669|131553|682|OPTMAT
14003403|21135|4|35669|180635|682|OPTMAT
14003403|21135|4|35669|131553|682|OPTMAT
17016275|36802|3|35733|181082|681|OPTCOMP
18016314|36802|3|35733|181082|681|OPTCOMP
14003788|36802|3|35733|181082|681|OPTCOMP
10003873|34705|5|35733|181082|681|OPTCOMP
15003627|36802|3|35733|181082|681|OPTCOMP
15004133|36802|3|35733|181082|681|OPTCOMP
18016316|36802|3|35733|181082|681|OPTCOMP
14000799|36802|3|35733|181082|681|OPTCOMP
14001041|36802|3|35733|181082|681|OPTCOMP
17016290|36802|3|35733|181082|681|OPTCOMP
13008207|36802|3|35733|181082|681|OPTCOMP
15003447|36802|3|35733|181082|681|OPTCOMP
14000667|36802|3|35733|181082|681|OPTCOMP
18016330|36802|3|35733|181082|681|OPTCOMP
17016367|36802|3|35733|181082|681|OPTCOMP
17016308|36802|3|35733|181082|681|OPTCOMP
15001169|36802|3|35733|181082|681|OPTCOMP
15216359|34705|5|35733|181082|681|OPTCOMP
15001950|34705|5|35733|181082|681|OPTCOMP
17016356|36802|3|35733|181082|681|OPTCOMP
17016302|36802|3|35733|181082|681|OPTCOMP
17016266|36802|3|35733|181082|681|OPTCOMP
13008092|36802|3|35732|89756|681|OPTCOMP
15001567|36802|3|35732|89756|681|OPTCOMP
18016328|36802|3|35732|89756|681|OPTCOMP
15004035|36802|3|35732|89756|681|OPTCOMP
15004404|36802|3|35732|89756|681|OPTCOMP
15003270|36802|3|35732|89756|681|OPTCOMP
16016300|36802|3|35732|89756|681|OPTCOMP
13004240|36802|3|35732|89756|681|OPTCOMP
18016338|36802|3|19988|89629|6112|LIS C
17001784|36802|3|19988|89629|6112|LIS C
11003431|36802|3|19988|89629|6112|LIS C
10003279|36802|3|19988|89629|6112|LIS C
17003721|36802|3|19988|89629|6112|LIS C
18000621|36802|3|19988|89629|6112|LIS C
21216422|36802|3|19988|89629|6112|LIS C
21216393|36802|3|19988|89629|6112|LIS C
21216401|36802|3|19988|89629|6112|LIS C
19213327|36802|3|19988|89629|6112|LIS C
21216437|36802|3|19988|89629|6112|LIS C
16003099|36802|3|19988|89629|6112|LIS C
18001347|36802|3|19988|89629|6112|LIS C
21216389|36802|3|19988|89629|6112|LIS C
17003593|36802|3|19988|89629|6112|LIS C
18003695|36802|3|19988|89629|6112|LIS C
21216400|36802|3|19988|89629|6112|LIS C
18001568|36802|3|19988|89629|6112|LIS C
18003131|36802|3|19988|89629|6112|LIS C
17008153|36802|3|19988|89629|6112|LIS C
21216390|36802|3|19988|89629|6112|LIS C
17003489|36802|3|19988|89629|6112|LIS C
18001177|36802|3|19988|89629|6112|LIS C
18000577|36802|3|19988|89629|6112|LIS C
17001490|36802|3|19988|89629|6112|LIS C
21216397|36802|3|19988|89629|6112|LIS C
18001354|36802|3|19988|89629|6112|LIS C
18003410|36802|3|19988|89629|6112|LIS C
19216349|34705|5|26224|89860|6093|Acomp LCC
13001529|36802|3|26224|89860|6093|Acomp LCC
15004322|34705|5|26224|89860|6093|Acomp LCC
15003806|36802|3|26224|89860|6093|Acomp LCC
20216407|36802|3|25876|89773|6094|Acomp LIS
19621016|36802|3|25876|89773|6094|Acomp LIS
16001786|36802|3|25876|89773|6094|Acomp LIS
17016368|36802|3|25876|89773|6094|Acomp LIS
14003667|36802|3|25876|89773|6094|Acomp LIS
17016259|36802|3|25876|89773|6094|Acomp LIS
14003215|34705|5|25876|89773|6093|Acomp LCC
14004484|34705|5|25876|89773|6093|Acomp LCC
20216351|34705|5|25876|89773|6093|Acomp LCC
16216256|34705|5|30304|89762|288|LCC
15216359|34705|5|30304|89762|288|LCC
15001950|34705|5|30304|89762|288|LCC
13003431|34705|5|30304|89762|288|LCC
13003458|36802|3|33478|89803|681|OPTCOMP
15003517|36802|3|33478|89803|681|OPTCOMP
17016292|21134|3|33478|89803|681|OPTCOMP
10003294|36802|3|33478|89803|681|OPTCOMP
15003408|36802|3|33478|89803|681|OPTCOMP
17016298|36802|3|33478|89803|681|OPTCOMP
11000975|21134|3|33478|89803|681|OPTCOMP
16003528|34705|5|33478|89803|681|OPTCOMP
13003214|36802|3|33478|89803|681|OPTCOMP
16016253|36802|3|33478|89803|681|OPTCOMP
16003405|34705|5|33478|89803|681|OPTCOMP
17016409|36802|3|33478|89803|681|OPTCOMP
14000686|36802|3|33478|89803|681|OPTCOMP
12004194|34705|5|33478|89803|681|OPTCOMP
11003312|36802|3|33478|89803|681|OPTCOMP
12003242|36802|3|33478|89803|681|OPTCOMP
15001968|36802|3|33478|89803|681|OPTCOMP
19216343|34705|5|33478|89803|681|OPTCOMP
19216337|34705|5|33478|89803|681|OPTCOMP
14000878|36802|3|33478|89803|681|OPTCOMP
17016295|36802|3|33478|89803|681|OPTCOMP
14000686|36802|3|35754|89852|681|OPTCOMP
12004219|21134|3|35754|89852|681|OPTCOMP
11003312|36802|3|35754|89852|681|OPTCOMP
16004179|34705|5|35754|89852|681|OPTCOMP
13003431|34705|5|35754|89852|681|OPTCOMP
13003214|36802|3|35754|89852|681|OPTCOMP
16016253|36802|3|35754|89852|681|OPTCOMP
17016252|21134|3|35754|89852|681|OPTCOMP
12004194|34705|5|35754|89852|681|OPTCOMP
17016409|36802|3|35754|89852|681|OPTCOMP
19216343|34705|5|35754|89852|681|OPTCOMP
15004322|34705|5|35754|89852|681|OPTCOMP
15003366|34705|5|35754|89852|681|OPTCOMP
14014852|36802|3|35754|89852|681|OPTCOMP
15004454|34705|5|35754|89852|681|OPTCOMP
17016388|34705|5|34628|89769|681|OPTCOMP
13008120|34705|5|34628|89769|681|OPTCOMP
08002765|36802|3|34628|89769|681|OPTCOMP
12008062|21134|3|34628|89769|681|OPTCOMP
17016298|36802|3|34628|89769|681|OPTCOMP
13003458|36802|3|34628|89769|681|OPTCOMP
17016255|34705|5|34628|89769|681|OPTCOMP
03003114|34705|5|34628|89769|681|OPTCOMP
16216257|34705|5|34628|89769|681|OPTCOMP
10003873|34705|5|34628|89769|681|OPTCOMP
17016403|34705|5|34628|89769|681|OPTCOMP
17016262|34705|5|34628|89769|681|OPTCOMP
11003037|21134|3|34628|89769|681|OPTCOMP
12004249|34705|5|34628|89769|681|OPTCOMP
13003431|34705|5|34651|89762|681|OPTCOMP
16003152|21134|3|34651|89762|681|OPTCOMP
15001950|34705|5|34651|89762|681|OPTCOMP
18016280|34705|5|34651|89762|681|OPTCOMP
18016277|34705|5|34651|89762|681|OPTCOMP
13008120|34705|5|34651|89762|681|OPTCOMP
16216255|34705|5|34651|89762|681|OPTCOMP
11001189|34705|5|34651|89762|681|OPTCOMP
15004196|34705|5|34651|89762|681|OPTCOMP
14003620|21134|3|35755|89866|681|OPTCOMP
11001189|34705|5|35755|89866|681|OPTCOMP
15001735|36802|3|35755|89866|681|OPTCOMP
16216256|34705|5|35755|89866|681|OPTCOMP
19216335|34705|5|35755|89866|681|OPTCOMP
18016280|34705|5|35755|89866|681|OPTCOMP
15002028|21134|3|35755|89866|681|OPTCOMP
18016378|34705|5|35755|89866|681|OPTCOMP
19216254|21134|3|35755|89866|681|OPTCOMP
96001852|21134|3|35755|89866|681|OPTCOMP
18016326|36802|3|35755|89866|681|OPTCOMP
17115665|34705|5|35755|89866|681|OPTCOMP
14000516|34705|5|35755|89866|681|OPTCOMP
19216268|21134|3|35755|89866|681|OPTCOMP
18016333|36802|3|35755|89866|681|OPTCOMP
15001585|36802|3|35755|89866|681|OPTCOMP
15001901|34705|5|35755|89866|681|OPTCOMP
17016364|36802|3|35755|89866|681|OPTCOMP
17016331|36802|3|35755|89866|681|OPTCOMP
16003152|21134|3|35755|89866|681|OPTCOMP
15001089|21134|3|35755|89866|681|OPTCOMP
17016414|21134|3|35755|89866|681|OPTCOMP
15215718|21134|3|35755|89866|681|OPTCOMP
18016277|34705|5|35755|89866|681|OPTCOMP
17016261|36802|3|35755|89866|681|OPTCOMP
17016316|36802|3|35755|89866|681|OPTCOMP
14004199|21134|3|27223|89836|681|OPTCOMP
18016361|21134|3|27223|89836|681|OPTCOMP
14003892|21134|3|27223|89836|681|OPTCOMP
16016349|21134|3|27223|89836|681|OPTCOMP
11001808|21134|3|27223|89836|681|OPTCOMP
16016348|21134|3|27223|89836|681|OPTCOMP
14003191|21134|3|27223|89836|681|OPTCOMP
13000724|21135|4|25892|89855|682|OPTMAT
17016873|21135|4|25892|89855|682|OPTMAT
14001550|21135|4|25892|89855|682|OPTMAT
15003709|21135|4|25892|89855|682|OPTMAT
18016270|21135|4|25892|89855|682|OPTMAT
15003193|21135|4|25892|89855|682|OPTMAT
18016251|21135|4|25892|89855|682|OPTMAT
15001924|21135|4|25892|89855|682|OPTMAT
17016301|21135|4|25892|89855|682|OPTMAT
19216351|21135|4|25892|89855|682|OPTMAT
13003227|21135|4|25892|89855|682|OPTMAT
18016257|21135|4|25892|89855|682|OPTMAT
18018471|21135|4|25892|89855|682|OPTMAT
18016275|21135|4|25892|89855|682|OPTMAT
17016299|21135|4|25892|89855|682|OPTMAT
18016269|21135|4|25892|89855|682|OPTMAT
14003403|21135|4|25892|89855|682|OPTMAT
17016386|21135|4|25892|89855|682|OPTMAT
18016256|21135|4|25892|89855|682|OPTMAT
17016324|21135|4|25892|89855|682|OPTMAT
17016380|21135|4|25892|89855|682|OPTMAT
16000516|21135|4|25892|89855|682|OPTMAT
14000716|21135|4|25892|89855|682|OPTMAT
15216414|21135|4|25892|89855|682|OPTMAT
14003509|21135|4|25892|89855|682|OPTMAT
14001250|21135|4|25892|89855|682|OPTMAT
17016270|21135|4|25892|89855|682|OPTMAT
19216363|21135|4|25892|89855|682|OPTMAT
20216281|13009|5|27205|89761|286|LM
13001732|13009|5|27205|89761|286|LM
14016346|13009|5|27205|89761|286|LM
16004239|13009|5|27205|89761|286|LM
17001373|13009|5|27205|89761|286|LM
17000742|13009|5|27205|89761|286|LM
19216389|13009|5|27205|89761|286|LM
21216373|13009|5|15024|89802|286|LM
18001268|13009|5|15024|89802|286|LM
14016350|13009|5|15024|89802|286|LM
17001410|13009|5|15024|89802|286|LM
18000649|13009|5|15024|89802|286|LM
18003928|13009|5|15024|89802|286|LM
18003788|13009|5|15024|89802|286|LM
16003961|13009|5|15024|89802|286|LM
21216354|13009|5|15024|89802|286|LM
21216370|13009|5|13996|89859|2027|M
21216361|13009|5|13996|89859|2027|M
18004288|13009|5|13996|89859|2027|M
17003223|13009|5|13996|89859|2027|M
21216374|13009|5|13996|89859|2027|M
21216368|13009|5|13996|89859|2027|M
13004442|13009|5|13996|89859|2027|M
18003162|13009|5|13996|89859|2027|M
14016350|13009|5|13996|89859|2027|M
21216351|13009|5|13996|89859|2027|M
21216364|13009|5|13996|89859|2027|M
21216372|13009|5|13996|89859|2027|M
16016258|13009|5|32088|89868|286|LM
15001046|13009|5|32088|89868|286|LM
21216351|13009|5|32088|89868|286|LM
21216365|13009|5|32088|89868|286|LM
19216393|13009|5|32088|89868|286|LM
13116297|13009|5|32088|89868|286|LM
15003551|13009|5|32088|89868|286|LM
18003636|13009|5|32088|89868|286|LM
19216377|13009|5|32088|89868|286|LM
18000654|13009|5|32088|89868|286|LM
12000735|36802|3|34630|181250|289|LIS
16016341|36802|3|34630|181250|289|LIS
15004133|36802|3|34630|181250|289|LIS
14004199|21134|3|34630|181250|289|LIS
15003447|36802|3|34630|181250|289|LIS
13008207|36802|3|34630|181250|289|LIS
14000667|36802|3|34630|181250|289|LIS
14003892|21134|3|34630|181250|289|LIS
18016332|36802|3|34630|181250|289|LIS
17016368|36802|3|34630|181250|289|LIS
11003553|36802|3|34630|181250|289|LIS
17016357|36802|3|34630|181250|289|LIS
15000554|21134|3|34630|181250|289|LIS
15004035|36802|3|34630|181250|289|LIS
15001872|21134|3|34630|181250|289|LIS
16216255|34705|5|34630|181250|289|LIS
10008188|21135|4|35187|89863|694|LEMOPT
16016318|21135|4|35187|89863|694|LEMOPT
18016251|21135|4|35187|89863|694|LEMOPT
13116306|21135|4|35187|89863|694|LEMOPT
17016324|21135|4|35187|89863|694|LEMOPT
18016253|21135|4|35187|89863|694|LEMOPT
18016257|21135|4|35187|89863|694|LEMOPT
12003303|21135|4|35187|89863|694|LEMOPT
18016256|21135|4|35187|89863|694|LEMOPT
17016297|21135|4|35187|89863|694|LEMOPT
15216414|21135|4|35187|89863|694|LEMOPT
13008198|21135|4|35187|89863|694|LEMOPT
14001250|21135|4|35187|89863|694|LEMOPT
18016270|21135|4|35187|89863|694|LEMOPT
17016873|21135|4|35187|89863|694|LEMOPT
11001791|21135|4|35187|89863|694|LEMOPT
17016287|21135|4|35187|89863|694|LEMOPT
14000716|21135|4|35187|89863|694|LEMOPT
18016273|21135|4|24850|89759|287|LEM
13000724|21135|4|24850|89759|287|LEM
17016279|21135|4|24850|89759|287|LEM
18016270|21135|4|24850|89759|287|LEM
15000736|21135|4|24850|89759|287|LEM
15003183|21135|4|24850|89759|287|LEM
18016253|21135|4|24850|89759|287|LEM
13003227|21135|4|24850|89759|287|LEM
17016270|21135|4|24850|89759|287|LEM
14003509|21135|4|24850|89759|287|LEM
20216261|13009|5|35759|89803|3787|LIBRE
15000767|13009|5|35759|89803|3787|LIBRE
19216395|13009|5|35759|89803|3787|LIBRE
17004103|13009|5|35759|89803|3787|LIBRE
15001934|13009|5|35759|89803|3787|LIBRE
16001906|13009|5|35759|89803|3787|LIBRE
17016320|34705|5|35150|94688|289|LIS
17016368|36802|3|35150|94688|289|LIS
14008168|36802|3|35150|94688|289|LIS
17016357|36802|3|35150|94688|289|LIS
15008071|21134|3|35150|94688|289|LIS
15002051|36802|3|35150|94688|289|LIS
17016325|36802|3|35150|94688|289|LIS
14004122|36802|3|35150|94688|289|LIS
15000691|21134|3|35150|94688|289|LIS
13008084|36802|3|35150|94688|289|LIS
18016332|36802|3|35150|94688|289|LIS
15000567|36802|3|35150|94688|289|LIS
17016322|36802|3|35150|94688|289|LIS
12004332|36802|3|35150|94688|289|LIS
14003904|36802|3|35150|94688|289|LIS
16016341|36802|3|35150|94688|289|LIS
17016326|36802|3|35150|94688|289|LIS
16018466|36802|3|35150|94688|289|LIS
12004372|36802|3|35150|94688|289|LIS
17016362|36802|3|35150|94688|289|LIS
18016317|36802|3|35150|94688|289|LIS
12001408|36802|3|35150|94688|289|LIS
13003202|34705|5|35150|94688|289|LIS
13001777|36802|3|35150|94688|289|LIS
15008192|21134|3|35150|94688|289|LIS
13004191|34705|5|35150|94688|289|LIS
18016318|36802|3|34629|121400|289|LIS
13008092|36802|3|34629|121400|289|LIS
17016362|36802|3|34629|121400|289|LIS
17016308|36802|3|34629|121400|289|LIS
17016367|36802|3|34629|121400|289|LIS
12001213|34705|5|34629|121400|289|LIS
15001775|36802|3|34629|121400|289|LIS
18016319|36802|3|34629|121400|289|LIS
11000763|36802|3|34629|121400|289|LIS
14001041|36802|3|34629|121400|289|LIS
13003988|36802|3|34629|121400|289|LIS
14004346|36802|3|34629|121400|289|LIS
17016325|36802|3|34629|121400|289|LIS
18016339|36802|3|34629|121400|289|LIS
18016311|36802|3|34629|121400|289|LIS
16016300|36802|3|34629|121400|289|LIS
12004372|36802|3|34629|121400|289|LIS
16016252|34705|5|34629|121400|289|LIS
18016312|36802|3|34629|121400|289|LIS
17016265|36802|3|34629|121400|289|LIS
17016322|36802|3|34629|121400|289|LIS
17016356|36802|3|34629|121400|289|LIS
12000830|36802|3|34629|121400|289|LIS
14003788|36802|3|34629|121400|289|LIS
16016360|34705|5|34629|121400|289|LIS
17016275|36802|3|34629|121400|289|LIS
18016307|36802|3|34629|121400|289|LIS
18001500|24297|5|31816|89868|285|LA
18003147|24297|5|31816|89868|285|LA
21216320|24297|5|31816|89868|285|LA
17001509|24297|5|31816|89868|285|LA
21216324|24297|5|31816|89868|285|LA
18003322|24297|5|31816|89868|285|LA
17004090|24297|5|31816|89868|285|LA
21216313|24297|5|31816|89868|285|LA
18003970|24297|5|31816|89868|285|LA
21216328|24297|5|31816|89868|285|LA
21216326|24297|5|31816|89868|285|LA
18003580|24297|5|31816|89868|285|LA
17003761|24297|5|31816|89868|285|LA
17001684|24297|5|31816|89868|285|LA
18004177|24297|5|31816|89868|285|LA
18003565|24297|5|31816|89868|285|LA
21216315|24297|5|31816|89868|285|LA
18004222|24297|5|31816|89868|285|LA
20216323|24297|5|31816|89868|285|LA
21216311|24297|5|31816|89868|285|LA
18000638|24297|5|31816|89868|285|LA
18000782|24297|5|31816|89868|285|LA
18004198|24297|5|31816|89868|285|LA
21216323|24297|5|31816|89868|285|LA
18003320|24297|5|31816|89868|285|LA
21216305|24297|5|31816|89868|285|LA
18001560|24297|5|31816|89868|285|LA
18003129|24297|5|31816|89868|285|LA
09003689|34705|5|22485|89815|285|LA
17003683|24297|5|22485|89815|285|LA
19216343|34705|5|22485|89815|285|LA
20216400|36802|3|22485|89815|285|LA
21216322|24297|5|22485|89815|285|LA
09000747|36802|3|22485|89815|285|LA
20216334|24297|5|22485|89815|285|LA
21216303|24297|5|22485|89815|285|LA
19216348|34705|5|22485|89815|285|LA
17004319|24297|5|22485|89815|285|LA
21216317|24297|5|22485|89815|285|LA
17001030|34705|5|22485|89815|285|LA
21216307|24297|5|22485|89815|285|LA
12004194|34705|5|22485|89815|285|LA
15001386|34705|5|22485|89815|285|LA
21216319|24297|5|22485|89815|285|LA
13001778|36802|3|22485|89815|285|LA
21216329|24297|5|22485|89815|285|LA
20216350|34705|5|22485|89815|285|LA
17016331|36802|3|22485|89815|285|LA
13001448|34705|5|22485|89815|285|LA
21216304|24297|5|22485|89815|285|LA
14000686|36802|3|22485|89815|285|LA
16004004|24297|5|22485|89815|285|LA
15216360|34705|5|22485|89815|285|LA
19216339|34705|5|22485|89815|285|LA
17016298|36802|3|22485|89815|285|LA
18016302|21135|4|19995|89824|6092|Acomp LEM
11004101|21135|4|19995|89824|6092|Acomp LEM
13008198|21135|4|19995|89824|6092|Acomp LEM
14003403|21135|4|19995|89824|6092|Acomp LEM
08200362|21135|4|19995|89824|6092|Acomp LEM
20216397|36802|3|28744|89753|3961|Único
18016322|36802|3|28744|89753|3961|Único
14004467|36802|3|28744|89753|3961|Único
17016344|21135|4|28744|89753|3961|Único
20216344|34705|5|28744|89753|3961|Único
16001228|36802|3|28744|89753|3961|Único
19216331|24297|5|28744|89753|3961|Único
19216370|21135|4|28744|89753|3961|Único
16004004|24297|5|28744|89753|3961|Único
20216408|36802|3|28744|89753|3961|Único
17000789|21135|4|28744|89753|3961|Único
19216355|21135|4|28744|89753|3961|Único
09003079|36802|3|28744|89753|3961|Único
17016365|36802|3|28744|89753|3961|Único
16001210|36802|3|28744|89753|3961|Único
13001448|34705|5|28744|89753|3961|Único
19216285|36802|3|28744|89753|3961|Único
17016262|34705|5|35761|89813|681|OPTCOMP
16016327|21134|3|35761|89813|681|OPTCOMP
13008120|34705|5|35761|89813|681|OPTCOMP
17016408|34705|5|35761|89813|681|OPTCOMP
17016403|34705|5|35761|89813|681|OPTCOMP
16016348|21134|3|35763|181528|681|OPTCOMP
14003703|21134|3|35763|181528|681|OPTCOMP
17016362|36802|3|35763|181528|681|OPTCOMP
13008207|36802|3|35763|181528|681|OPTCOMP
17016414|21134|3|35763|181528|681|OPTCOMP
16016349|21134|3|35763|181528|681|OPTCOMP
17016275|36802|3|35763|181528|681|OPTCOMP
17016325|36802|3|35763|181528|681|OPTCOMP
13003431|34705|5|35763|181528|681|OPTCOMP
21216296|34705|5|34649|89762|288|LCC
21216296|34705|5|34649|180635|288|LCC
21216420|34705|5|34649|89762|288|LCC
21216420|34705|5|34649|180635|288|LCC
21216291|34705|5|34649|89762|288|LCC
21216291|34705|5|34649|180635|288|LCC
17003931|34705|5|34649|89762|288|LCC
17003931|34705|5|34649|180635|288|LCC
21216275|34705|5|34649|89762|288|LCC
21216275|34705|5|34649|180635|288|LCC
21216276|34705|5|34649|89762|288|LCC
21216276|34705|5|34649|180635|288|LCC
21216417|34705|5|34649|89762|288|LCC
21216417|34705|5|34649|180635|288|LCC
21216290|34705|5|34649|89762|288|LCC
21216290|34705|5|34649|180635|288|LCC
21216279|34705|5|34649|89762|288|LCC
21216279|34705|5|34649|180635|288|LCC
21216292|34705|5|34649|89762|288|LCC
21216292|34705|5|34649|180635|288|LCC
21216301|34705|5|34649|89762|288|LCC
21216301|34705|5|34649|180635|288|LCC
18000876|34705|5|34649|89762|288|LCC
18000876|34705|5|34649|180635|288|LCC
17003303|34705|5|34649|89762|288|LCC
17003303|34705|5|34649|180635|288|LCC
16004219|34705|5|34649|89762|288|LCC
16004219|34705|5|34649|180635|288|LCC
21216285|34705|5|34649|89762|288|LCC
21216285|34705|5|34649|180635|288|LCC
21216277|34705|5|34649|89762|288|LCC
21216277|34705|5|34649|180635|288|LCC
21216286|34705|5|34649|89762|288|LCC
21216286|34705|5|34649|180635|288|LCC
21216298|34705|5|34649|89762|288|LCC
21216298|34705|5|34649|180635|288|LCC
21216289|34705|5|34649|89762|288|LCC
21216289|34705|5|34649|180635|288|LCC
21216273|34705|5|34649|89762|288|LCC
21216273|34705|5|34649|180635|288|LCC
21216281|34705|5|34649|89762|288|LCC
21216281|34705|5|34649|180635|288|LCC
21216284|34705|5|34649|89762|288|LCC
21216284|34705|5|34649|180635|288|LCC
21216297|34705|5|34649|89762|288|LCC
21216297|34705|5|34649|180635|288|LCC
21216287|34705|5|34649|89762|288|LCC
21216287|34705|5|34649|180635|288|LCC
18003370|34705|5|34649|89762|288|LCC
18003370|34705|5|34649|180635|288|LCC
16004499|34705|5|34649|89762|288|LCC
